"The Number One Song in Heaven","Die Krupps","Songs from the Dark Side of Heaven","2023-03-05T13:50:32Z","5eijkLufBz9hXYEYTeu92X"
"Another One Bites the Dust","Die Krupps","Songs from the Dark Side of Heaven","2023-03-05T13:50:32Z","2tSiZZ5AU5dqDmBZYJVkVU"
"Lucida","Loscil","Clara","2023-03-05T13:50:32Z","2zXkGVUwQPkHY1rs4b5Bdf"
"Prophecy","U.D.O.","Prophecy","2023-03-05T13:50:32Z","3B2BYW1eovn4zK4iOm13TJ"
"Lose Control","Hard Driver","Chemistry","2023-03-05T13:50:32Z","39jdDM1jETlzQTcQ3t4dcw"
"Bite the Bullet","Eclipse","Bite the Bullet","2023-03-05T13:50:32Z","6LevbHzLaAA9cEa1Ow1OFF"
"The Phoenix","Alex Stein","The Phoenix","2023-03-05T13:50:32Z","1jO9T05pWsWLcCOfLHIc8R"
"Dark Places","Cosmic Boys","Dark Places","2023-03-05T13:50:32Z","3DP5jn2plhKVa6Xgwpux1S"
"Black Shuck","Long Distance Calling","Black Shuck","2023-03-05T13:50:32Z","5FO0bufsW7IUHvXMnV39v4"
"Fight As One","Sub Zero Project","Fight As One","2023-03-05T13:50:32Z","4qJaSXeOW28mgxHFRQ87nF"
"Search and Destroy","Ministry","Moral Hygiene","2023-03-05T13:50:32Z","1GxlODOZeS7UhYT13k1U7S"
"Knaldrang","Joyhauser","Knaldrang","2023-03-05T13:50:32Z","2ZuiSlPG1f0zkP5lFPxzQL"
"Эхо","Театр Теней","Кино","2023-03-05T13:50:32Z","0yO0wsYR1zKVIMp0sgs0Qq"
"Vanilla Poltergeist Snake","Glassjaw","Coloring Book","2023-03-05T13:50:32Z","49DtpkyPIzyo4yJh02mxZQ"
"High Art, Low Culture","Wars","A Hundred Shivers ~ [⊥] [Chapter Three]","2023-03-05T13:50:32Z","4FP2w3Ty9nh2sZJvHCaGGg"
"From Paris to Berlin","KYANU","From Paris to Berlin","2023-03-05T13:50:32Z","47cIHxgNs6FYeDeyYe4KaZ"
"Old Love","Long Distance Calling","Ghost","2023-03-05T13:50:32Z","43FwxQ4ZrQQLBJeOStodeZ"
"Inside Your Fur","VOLA","Witness","2023-03-05T13:50:32Z","2fUGpdugolh67pNE4ROV60"
"Abducted","Funker Vogt","Element 115 (Bonus Track Version)","2023-03-05T13:50:32Z","46yGLSJxTCxV1uWVibUqMv"
"Lost In A Lost World","Iron Maiden","Senjutsu","2023-03-05T13:50:32Z","0snEBWqLtpH1lONPTiNref"
"Country Again","Thomas Rhett","Country Again (Side A)","2023-03-05T13:50:32Z","3CiF9D8iuVhZWDvvjf8HpG"
"Futureproof","Nothing But Thieves","Futureproof","2023-03-05T13:50:32Z","68G22FmZ30XgaRh00pKIeV"
"New Found","Gojira","Fortitude","2023-03-05T13:50:32Z","3Kl4f3sVKb8iwQ8ZffHim6"
"The Trails","Gojira","Fortitude","2023-03-05T13:50:32Z","3w3Niv9YyqdPAdFsnu3Hj8"
"Infinite Force (Shutdown Festival 2021 Anthem)","Aftershock","Infinite Force (Shutdown Festival 2021 Anthem)","2023-03-05T13:50:32Z","2WBjQliUvtSgwif5SV8W8E"
"Sedna","Lodos","Sedna / Face of Yuly / Solaris","2023-03-05T13:50:32Z","2aDAjxD46C1goaFoWI7qgb"
"Running Low","Leprous","Running Low","2023-03-05T13:50:32Z","4Lrk7GKJI4xbubWfrPlVkU"
"Seal of Solomon","Epica","Omega","2023-03-05T13:50:32Z","2o8VsZ8gRCm3LDmtwFkLgN"
"Gotta Be Movin’","The Record Company","Play Loud","2023-03-05T13:50:32Z","2ftfB3ZY1c6jHEYRgRXrB9"
"Assault & Batteries","Ice Nine Kills","Welcome To Horrorwood: The Silver Scream 2","2023-03-05T13:50:32Z","49pK9QQ6zYLM8xMTliDYQl"
"Hip To Be Scared [Feat. Jacoby Shaddix]","Ice Nine Kills","Welcome To Horrorwood: The Silver Scream 2","2023-03-05T13:50:32Z","1tBghD5Z8rBeN7eHDXLamy"
"Temptation","Imminence","Temptation","2023-03-05T13:50:32Z","5rqZPsMmgMWrmJdmWpIn1T"
"Revolution - BK's Rework - Reinier Zonneveld Remix","BK","Revolution - BK's Rework Remixes Part 1","2023-03-05T13:50:32Z","4aH04FI5RRXD1ikGbuMIbA"
"Alkaline","Sleep Token","This Place Will Become Your Tomb","2023-03-05T13:50:32Z","2bhO18WXe8NbFpc7sAQcEw"
"Hood","Modeselektor","Extended","2023-03-05T13:50:32Z","36BLPJjaAeeHoq4I41dCyd"
"INVISIBLE","Duran Duran","INVISIBLE","2023-03-05T13:50:32Z","4dSSgn4MvJTGkvA9HYh6yO"
"Vespera","Loscil","Vespera","2023-03-05T13:50:32Z","4AaprdeMMgEgo2iIOQAztk"
"Bit by Bit","Sylvan","One to Zero","2023-03-05T13:50:32Z","5XmuswGhxmuIMDtwtfj4vX"
"Encoded at Heart","Sylvan","One to Zero","2023-03-05T13:50:32Z","0kixcgYvO4K4RYs5fjBaff"
"Go Viral","Sylvan","One to Zero","2023-03-05T13:50:32Z","3WHt3qPfoOTby5xJtIgAwr"
"Transformer - Original Mix","Xenia (UA)","Transformer","2023-03-05T13:50:32Z","2VQDsarsCp6Ozz10buneOA"
"Between Two Planets","Tommy Farrow","Between Two Planets","2023-03-05T13:50:32Z","2K86tJH16OOjgEpaNoDy8f"
"Just Enough","Arab Strap","As Days Get Dark","2023-03-05T13:50:32Z","3AKqTbdea9wDOeBv1I7kJ8"
"The Lie","Årabrot","The Lie","2023-03-05T13:50:32Z","4rG2hgn4cOKq8i8fy1tRQf"
"Tomahawk","cEvin Key","Resonance","2023-03-05T13:50:32Z","1z9yKIeLTjssf2TQN5DDm6"
"A Tribute to Orville Wilcox","The Fall of Troy","Mukiltearth","2023-03-05T13:50:32Z","1hfbSxzFbuk8cWh1rOa6Li"
"The Age Of Love - Charlotte de Witte & Enrico Sangiuliano Remix","Age Of Love","The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix)","2023-03-05T13:50:32Z","6X6Ow0iioCrYQSK1QDHQbC"
"Social Distancing","Modeselektor","Social Distancing","2023-03-05T13:50:32Z","23moRDtuDBjWda4PZ15RLd"
"Circle The Drain","Wage War","Circle The Drain (Stripped)","2023-03-05T13:50:32Z","27FBxJG8ab9EZMX5xCN8S5"
"Hyper World","Layton Giordani","Hyper World","2023-03-05T13:50:32Z","5k5TtPbBNyTy5F7o0TqKVP"
"Hallelujah","Underoath","Hallelujah","2023-03-05T13:50:32Z","5S1Tly4ov5kWsJLt73lCUD"
"The Ice Bridge","Yes","The Ice Bridge","2023-03-05T13:50:32Z","4tai1zXpQBOH6Cfke1cQi2"
"A Thousand Journeys","Coone","A Thousand Journeys","2023-03-05T13:50:32Z","3QVkFD0ixoCNz5iE1YqUDZ"
"Secluded","Aesthetische","Overflow","2023-03-05T13:50:32Z","3XR44Yd1O6OAFlridnlA6I"
"Ten Ton Fenix (JASSS Remix)","Brainwaltzera","Brainwaltzera Remixed EP","2023-03-05T13:50:32Z","5hX1yGhp2HMjhqoLoArddx"
"Built By Nations","Greta Van Fleet","The Battle at Garden’s Gate","2023-03-05T13:50:32Z","3qaRqV7dTbQV2VVMhd0ejd"
"Panarea","Paradoks","Panarea","2023-03-05T13:50:32Z","3Hrnx8eE7k9c4XZcGYiGkI"
"Lost In Space","Armin van Buuren","Lost In Space","2023-03-05T13:50:32Z","4O5c8T9I55IZr1hEUQrEGi"
"Ominous Too","Lake Of Tears","Ominous","2023-03-05T13:50:31Z","5pipZMeoHsuvHpebp9QNJA"
"The Way It Had to Be","The Neal Morse Band","Innocence & Danger","2023-03-05T13:50:31Z","3l3j2sy19kpHrlrSorxzIr"
"Not Afraid, Pt. 2","The Neal Morse Band","Innocence & Danger","2023-03-05T13:50:31Z","0mmbuJw46WlXDBLN1kWHHx"
"Too Far Gone","If I Were You","A Decade Gone By","2023-03-05T13:50:31Z","3F1wknL2OdfkO6TgqwhYpN"
"Ardour","Devil Sold His Soul","Loss","2023-03-05T13:50:31Z","0u9iK1eXxexnJ6xrSuXU9g"
"Fable of the Urban Fox - Check/Fault Mix","Arab Strap","Fable of the Urban Fox (Check/Fault Mix)","2023-03-05T13:50:31Z","7kdmgEOfYisHYBgbprpe8o"
"Bleed Me Dry","Memphis May Fire","Bleed Me Dry","2023-03-05T13:50:31Z","0byOjuBP3FPk4aaGxb0miI"
"TARAKA","Gordo","TARAKA","2023-03-05T13:50:31Z","5P6ilWY7ZC1LrDkLgB1HHv"
"Like A Sword Over Damocles","Trivium","In The Court Of The Dragon","2023-03-05T13:50:31Z","5YhmiVbhzLVP9aA20scJCs"
"From Dawn To Decadence","Trivium","In The Court Of The Dragon","2023-03-05T13:50:31Z","3yfWC3NU7tCaQJTkFzEMmm"
"Misery Loves Company","Asking Alexandria","See What’s On The Inside","2023-03-05T13:50:31Z","6C91VysbX8GBwv88QFpFpO"
"Fame","Asking Alexandria","See What’s On The Inside","2023-03-05T13:50:31Z","4ywHcQOF65nDSQLGwImNcC"
"Street Lethal","Crazy Lixx","Street Lethal","2023-03-05T13:50:31Z","53XzZmAlZLs7Y3Rs2js0OT"
"Caught Between the Rock n' Roll","Crazy Lixx","Street Lethal","2023-03-05T13:50:31Z","3JjO1z1NOtOniM60PcPrat"
"To Touch The Milky Way - 2021 Version","Black Tape For A Blue Girl","The Cleft Serpent","2023-03-05T13:50:31Z","7jEXpa0VDz103zBvxgt5EQ"
"Surface","Assemblage 23","Contempt","2023-03-05T13:50:31Z","1Mr3n8limHVRs9GBXRgyaT"
"Lumina","Loscil","Clara","2023-03-05T13:50:31Z","0Jz2bcpl0lpLfASL2mrUTx"
"Death Dealer","Lords of Black","Alchemy of Souls, Pt. II","2023-03-05T13:50:31Z","523yggUFP0fAn6p1vIgJsd"
"Overload","Annisokay","Aurora","2023-03-05T13:50:31Z","3vkVGdalgvFvH7R7h8vpeR"
"Don't Hold Your Breath for Too Long","We Were Promised Jetpacks","Enjoy the View","2023-03-05T13:50:31Z","6j1RDu1yQEk9qbsbMY7vP1"
"The Gentle Touch of Humanity","Wormwood","Arkivet (Deluxe Edition)","2023-03-05T13:50:31Z","0f2x3bWyvlAznYtlkMAzcz"
"Sabotage Is Sex","Ministry","Moral Hygiene","2023-03-05T13:50:31Z","55lJ34PJuTUQ8gqduBQ0l1"
"Believe Me","Ministry","Moral Hygiene","2023-03-05T13:50:31Z","5JjBHoGerHBP6qgfe7IzDu"
"Песня предателя","Noize MC","Выход в город","2023-03-05T13:50:31Z","0nloVbv05D0ropGeAuyniN"
"Night Crawler","Frozen Crown","Winterbane","2023-03-05T13:50:31Z","1D9bJHHCjXscGsAfJsemk6"
"Ancient Dream","Zimmz","Ancient Dream","2023-03-05T13:50:31Z","5utYhzfINlpLxPxyFfXeeE"
"Saint Dymphna","Xiu Xiu","OH NO","2023-03-05T13:50:31Z","0EIdMVCJ2CzEHkMzcCdCe5"
"Relapse","Wage War","Manic","2023-03-05T13:50:31Z","6Qd7XC9csaFz3dogXXhrVM"
"RHODONITE AND GRIEF - STUDIO 4 LIVE SESSION","La Dispute","Studio 4 Live Session","2023-03-05T13:50:31Z","0PEC5n2Twww2Imapv2IS3L"
"If You Lie Down With Me","Lana Del Rey","Blue Banisters","2023-03-05T13:50:31Z","1RPsOAaHaRu8JlVdeaciuL"
"La La La Lie","Tatsunoshin","La La La Lie","2023-03-05T13:50:31Z","6xAMTxcqO2C7EiwfmRBE32"
"Let's Take a Ride (My Love)",":Of The Wand And The Moon:","Your Love Can't Hold This Wreath of Sorrow","2023-03-05T13:50:31Z","3jvIThojOaZ3vouei3yHvK"
"Twilight Halo",":Of The Wand And The Moon:","Your Love Can't Hold This Wreath of Sorrow","2023-03-05T13:50:31Z","6SnwnU7D2miQ1n1fPwE9XU"
"Oy Ty Moya Zemle","Motanka","Motanka","2023-03-05T13:50:31Z","6E7n20ZVbt7LE9UaAZY4GQ"
"A Soul for Hire","DEAR MOTHER","Bulletproof","2023-03-05T13:50:31Z","4ekoCwKnCOHRDkQ9WxCOkp"
"Field Of Light","Moritz Hofbauer","Field Of Light","2023-03-05T13:50:31Z","0fH6MWJu7tmtRcp3fuMoyE"
"Go - Anfisa Letyago Remix","Moby","Go (Anfisa Letyago Remix)","2023-03-05T13:50:31Z","6UFcxC1P9Dr5q9vYjGT5A7"
"The Final Token","The Silent Wedding","Ego Path","2023-03-05T13:50:31Z","1dkIppzRc1j4NA2keda9HT"
"Lewis","This Is Pop","White Monkey","2023-03-05T13:50:31Z","2V5XbEoL9WTzZp8ISYHyd6"
"Control","This Is Pop","White Monkey","2023-03-05T13:50:31Z","6wPrPnV5kA9nNUMyFTgJzG"
"Soul","VRSTY","Soul","2023-03-05T13:50:31Z","5WRyhoariePhUs2sUNCqe9"
"Saw of Olympus","HI-LO","Saw of Olympus","2023-03-05T13:50:31Z","0VnV4QbuGplPbXsFBJpX8y"
"The Connection Plan","Big Big Train","The Connection Plan","2023-03-05T13:50:31Z","6IrTmDcSIeK6Dh54pyRtV4"
"Riitti","Verikalpa","Tunturihauta","2023-03-05T13:50:31Z","0loI1HaRhhZeecOba7wvJ3"
"Land Of The Misfit Toys","John 5","Sinner","2023-03-05T13:50:31Z","5SI8LXsbazEkJjKmwm5DCt"
"Today Forever","The Record Company","Play Loud","2023-03-05T13:50:31Z","76hXzlzlLsMTHqh6t6c8vD"
"Ain’t Going Home","The Record Company","Play Loud","2023-03-05T13:50:31Z","2j2PCyC5tchtXqbqRHaSCd"
"F.L.Y. [Feat. Buddy Nielsen]","Ice Nine Kills","Welcome To Horrorwood: The Silver Scream 2","2023-03-05T13:50:31Z","4cO5D2NiNbtNn3ljeKKZQi"
"Ex-Mørtis","Ice Nine Kills","Welcome To Horrorwood: The Silver Scream 2","2023-03-05T13:50:31Z","6Qqoa3GBt5Zne5F1iWFB2S"
"Farewell II Flesh","Ice Nine Kills","Welcome To Horrorwood: The Silver Scream 2","2023-03-05T13:50:31Z","7yz5IAgaJSmEVgKP0GHXJU"
"Stigma","Charlotte de Witte","Asura EP","2023-03-05T13:50:31Z","5v5ljtRS4vrpUwARTrJJaE"
"Marching Tank","U.D.O.","Game Over","2023-03-05T13:50:31Z","6kBtJ9UE1tNzZ9Iki8Lg75"
"Hypnosis","Sleep Token","This Place Will Become Your Tomb","2023-03-05T13:50:31Z","5YjzcTCorDbr34bngfQIIy"
"Kupfer","Modeselektor","Extended","2023-03-05T13:50:31Z","0JKmgbRH5R6uzQNj1Eys6M"
"Fossils","Deaf Radio","Modern Panic","2023-03-05T13:50:31Z","3soYegU1ZEltSmTwFJHUfi"
"Flower Of Life","Belocca","Flower Of Life","2023-03-05T13:50:31Z","5HBauxmGtAMYU7x8Y4t7iM"
"Run for Cover","Eclipse","Wired","2023-03-05T13:50:31Z","3yTEfGZj9LKslgUKOus0Wr"
"Dead Inside","Eclipse","Wired","2023-03-05T13:50:31Z","2hFWr5webEGaCQeCVuzcwo"
"No Time To Die","Sound Rush","No Time To Die","2023-03-05T13:50:31Z","6Z7joGmYgXjdXT10ql9176"
"Answering the Call","Dream Theater","A View From The Top Of The World","2023-03-05T13:50:31Z","0nRIcOVOZyjI3OaOFSK4eJ"
"Future Memories","Yes","The Quest","2023-03-05T13:50:31Z","7hPKHjWDp2vmPEg6TCtjuP"
"Kingdom of Oblivion","Motorpsycho","Kingdom of Oblivion","2023-03-05T13:50:31Z","0IoRckyqj2iQ9zdx7WGHa8"
"The United Debased","Motorpsycho","Kingdom of Oblivion","2023-03-05T13:50:31Z","5UHgezDk2rJwe4NGXBVZBE"
"Let the Devil In","Dark Funeral","Let the Devil In","2023-03-05T13:50:31Z","56l9aTJffgtP3Kssrcb7Q6"
"It's Only A Dream","Hawkwind","Somnia","2023-03-05T13:50:31Z","68FpULX0oSgVUfWkrmlmAo"
"Ohm - EXTLP Version","Modeselektor","EXTLP","2023-03-05T13:50:31Z","7t3QBDCaGdvstCnU6W8Muq"
"Klangkrieg - EXTLP Version","Modeselektor","EXTLP","2023-03-05T13:50:31Z","2QqNFR9aZXFuqq5sEQY9qU"
"Out Of Reach","Cristoph","Out Of Reach","2023-03-05T13:50:31Z","0ThPAtLfX0NbibIrEfWFHi"
"Anthem for America","Crazy Lixx","Anthem for America","2023-03-05T13:50:31Z","7r2T4m5WiBFwc9f6oE837e"
"Lu","Nors Kode","Lu | Sal Amander | Tesseract","2023-03-05T13:50:31Z","7sT5jO0erVrjyVMJUGo8Gn"
"My Reverie","Bullet For My Valentine","Bullet For My Valentine","2023-03-05T13:50:31Z","57zknvW4xwjKiv9uFqoPvc"
"Can't Escape The Waves","Bullet For My Valentine","Bullet For My Valentine","2023-03-05T13:50:31Z","2Zs2WVb5VoIQyYMYLYhiR4"
"White Void","Every Time I Die","Radical","2023-03-05T13:50:31Z","2ibes1ot9ij8pbx3de9Gg4"
"Far from Heaven","Fit For An Autopsy","Oh What the Future Holds","2023-03-05T13:50:31Z","1pF0MdgFm92mwM7sxJOves"
"The Fall","Agonoize","A Vampire Tale","2023-03-05T13:50:31Z","4NVJeA2KPNbMrnl27qTsb1"
"Reverse Déjà Vu","HTRK","Rhinestones","2023-03-05T13:50:31Z","6pK1xLU2EQ6oOKj3mxsbgU"
"Thorn","Underoath","Voyeurist","2023-03-05T13:50:31Z","0kAKQYQsCJPzOQ1kuZowkK"
"Fake What's Yours","Eyehategod","Fake What's Yours","2023-03-05T13:50:31Z","6p4oNPHSFq77k1yajOUJTR"
"WING","Duran Duran","FUTURE PAST","2023-03-05T13:50:31Z","1MU6evdDF5R0XUvdUAUeAd"
"Hope - Eugenio Tokarev Remix","ARTY","Hope (Eugenio Tokarev Remix)","2023-03-05T13:50:31Z","1B0gWZbPTqL7e7CHQOPIVg"
"Catastrophe","Atreyu","Baptize","2023-03-05T13:50:31Z","0ZL3OoIdjUgG9Tor2TbvP6"
"Borderline Existence","Drown This City","Borderline Existence","2023-03-05T13:50:31Z","5o7pMG40vXYImxaQGOGK5O"
"Asteroid","Kalitos","Symmetria | Asteroid","2023-03-05T13:50:31Z","0SHThPYaSfILhtLigbJtcx"
"All the Things She Said - Cristian Marchi & Luis Rodriguez Mix","DJ Gollum","All the Things She Said (Cristian Marchi & Luis Rodriguez Mix)","2023-03-05T13:50:30Z","4rlxs68jKAqkD0fHi9Kesm"
"Cosmic Sailor","Lake Of Tears","Ominous","2023-03-05T13:50:30Z","2clHscNCIHYYwFVy7Nu8zu"
"At Day's End","If I Were You","A Decade Gone By","2023-03-05T13:50:30Z","4oBoGN322jCBN8tU1asF1n"
"But Not Forgotten","Devil Sold His Soul","Loss","2023-03-05T13:50:30Z","3O57eP8RhePN8vx35rIktZ"
"Imaginary Fire - feat. Greg Puciato","Carpenter Brut","Imaginary Fire","2023-03-05T13:50:30Z","1bqXa1m255ElnYj14xvzll"
"Monomyth","Animals As Leaders","Parrhesia","2023-03-05T13:50:30Z","7oyTUCYrSf14EZmOvBgvTt"
"Seconds","October Tide","In Splendor Below","2023-03-05T13:50:30Z","6wpi9dSxopFRpcXi8wmy2T"
"Tornado Of Souls - 2004 Remix","Megadeth","Rust In Peace (2004 Remix / Expanded Edition)","2023-03-05T13:50:30Z","4E5xVW505akJX0wcKj8Mpd"
"Amadeus - Xenia (UA) Remix","Belocca","Remixed 2021","2023-03-05T13:50:30Z","5nSrUyy43BqliWNWHGC48m"
"Nocturne","Cyclotimia","Regnum","2023-03-05T13:50:30Z","2zCSiI2K7mCsP8rqzhZnNX"
"Everything Now","Arcade Fire","Everything Now","2023-03-05T13:50:30Z","7KsZHCfOitA5V9oQYVdltG"
"Signs of Life","Arcade Fire","Everything Now","2023-03-05T13:50:30Z","1g1RmSl6D0I6m6MEtDvxYn"
"Good God Damn","Arcade Fire","Everything Now","2023-03-05T13:50:30Z","2ZssXuZfktUr4MMDzEWD2Z"
"Valley of Sacrifice, Pt. 1 - Re-Recorded 2022","Mors Principium Est","Valley of Sacrifice, Pt. 1 (Re-Recorded 2022)","2023-03-05T13:50:30Z","4QlVvuOvnk2W51tsSUfnih"
"Rise Above","Crazy Lixx","Rise Above","2023-03-05T13:50:30Z","210jvrzeMWTLVVFlr4OMY2"
"The Cleft Serpent","Black Tape For A Blue Girl","The Cleft Serpent","2023-03-05T13:50:30Z","7jT26TCTtRkR66YouooPPy"
"Hidden Villa, Florence 1453","Black Tape For A Blue Girl","The Cleft Serpent","2023-03-05T13:50:30Z","4aflzwUVYlPRbvCusM4QoP"
"The Matchmaker","Black Tape For A Blue Girl","The Cleft Serpent","2023-03-05T13:50:30Z","3KmVzyUkyLL4t7f7fO8LLi"
"Erase Protection","Pixelord","SHINNE","2023-03-05T13:50:30Z","6062CMr85YD5BxRwhRC4qt"
"No time like the Present (La Fleur du Mal)","Ordo Rosarius Equilibrio","La Fleur du Mal","2023-03-05T13:50:30Z","2jeRy0dikYj6rGmUnhpXZI"
"Receive the Flame, all you Children of the Sun","Ordo Rosarius Equilibrio","La Fleur du Mal","2023-03-05T13:50:30Z","0WKKowYbExASJJfoRJvqLl"
"Sexcrime (Nineteen Eighty-Four)","Eurythmics","Greatest Hits","2023-03-05T13:50:30Z","62kxmzRvbB99isOPA3Jsea"
"Siren Song","Jerry Cantrell","Siren Song","2023-03-05T13:50:30Z","4b7cdddjt266mWXpGNtpz6"
"As I Am","Dream Theater","Train of Thought","2023-03-05T13:50:30Z","6hz6lrQtLcxOOjflnYjF9o"
"What's Become of Us","Lords of Black","Alchemy of Souls, Pt. II","2023-03-05T13:50:30Z","0UIuPjx1yW3mc2Z76nixEK"
"Rebel","ANNUM","Black Mirror","2023-03-05T13:50:30Z","1HQ0AZ9FbXUFKhysJPNAKy"
"All the Saints","A Pregnant Light","All Saints' Day 2","2023-03-05T13:50:30Z","7slgG5Q4dmCmj6LACmxM6E"
"A Beautiful Lie","Thirty Seconds To Mars","A Beautiful Lie","2023-03-05T13:50:30Z","2FcE7B1p3qVvLvwV5qPljV"
"Vospitanie Strahom","Biopsyhoz","Reincarnation","2023-03-05T13:50:30Z","0PHnETrOvr9lDeYVIZvibz"
"Lunu Pod Koju","Biopsyhoz","Reincarnation","2023-03-05T13:50:30Z","5T69ExRPd4NMwMbBQtTdNR"
"Last Endeavour","In Vain","All Hope Is Gone","2023-03-05T13:50:30Z","6D2rjeUbnrCFsbFw1RuPwS"
"It's Getting Dark","In Vain","All Hope Is Gone","2023-03-05T13:50:30Z","0lfQYMUa4KreQGxETQVrng"
"Beautiful James","Placebo","Never Let Me Go","2023-03-05T13:50:30Z","0ERu0XSeDwXowX0HnCNHSg"
"Happy Birthday in the Sky","Placebo","Never Let Me Go","2023-03-05T13:50:30Z","2uBilqwaYFtLOS2ZmAFcwA"
"Went Missing","Placebo","Never Let Me Go","2023-03-05T13:50:30Z","3WuOhZWqWpOzkJ4xyRZ6Lw"
"Soulseeker","Hocus","Soulseeker","2023-03-05T13:50:30Z","4q2oyvvosxZ3zklejBTDZf"
"Nothing Above Us","Atlas//Anon","Melancholia","2023-03-05T13:50:30Z","2pWuJtnwH3x74Ck459yZL4"
"Horizon","Motanka","Motanka","2023-03-05T13:50:30Z","2VEqluNRUZj8nhJTnDhlA7"
"Like ash","Eisflammen","Follow Me","2023-03-05T13:50:30Z","6FzSA9lezYnowDhLdGsrHI"
"The Basement - Original Mix","Marcelo Demarco","The Basement","2023-03-05T13:50:30Z","3JaU8KLRrCDj5lI5W7wfGU"
"Time of Darkness","The Silent Wedding","Ego Path","2023-03-05T13:50:30Z","0xYCnZB5r20ZXAdiP2h0Ok"
"The Sea of Fate","The Silent Wedding","Ego Path","2023-03-05T13:50:30Z","4Ju9gkiritLaIqsFzEp54l"
"Acceptance","James Harcourt","Deliverance | Acceptance","2023-03-05T13:50:30Z","1eXJLllrXZtyfR6DCS8FXn"
"Boo - Extended Mix","Circle of Life","Boo","2023-03-05T13:50:30Z","0M9Cu8jI8JwOk8SwJS0hhn"
"End of Time - Original Mix","MedMan (UK)","End of Time","2023-03-05T13:50:30Z","2dpjrFkrzetR1xnsQzPzco"
"Data Extinction","Somatic Responses","Data Extinction","2023-03-05T13:50:30Z","5qSRu4i3Co3mpJOavHVqjQ"
"Lisianthus","Sound Quelle","Lisianthus","2023-03-05T13:50:30Z","0jMrdIu2Q45hylYFG0oB6A"
"Lady Lila","The Record Company","Play Loud","2023-03-05T13:50:30Z","0FyVYUe12LbezcuTlYFvgY"
"All of the Lights","Lalu","Paint the Sky","2023-03-05T13:50:30Z","00zIA60hy115swwGrNcZmi"
"Arcturus - Original Mix","Konrad (Italy)","Opal Dimension","2023-03-05T13:50:30Z","3ZMGjSVusaEp9ng9Y96yXb"
"Asura","Charlotte de Witte","Asura EP","2023-03-05T13:50:30Z","0kfCf8GLQDZFZZIhVtHZvk"
"Dark River - Remastered","Coil","Love's Secret Domain (30th-Anniversary Edition)","2023-03-05T13:50:30Z","72Nmmdd1BQcbm0tUkaFwKx"
"Nobody Loves You Like I Do","Madrugada","Nobody Loves You Like I Do","2023-03-05T13:50:30Z","4gUjZpyVx6I67uH4G23c9w"
"Behind Blue Eyes 2k21 - Maxtreme & Dropixx Mix","DJ Gollum","Behind Blue Eyes 2k21 (Maxtreme & Dropixx Mix)","2023-03-05T13:50:30Z","41cp0ZKmhqNehtDNmCUIRw"
"Lockdown - Sjöblom Remix","Clan of Xymox","Brave New World","2023-03-05T13:50:30Z","2tsXO4lEEtsSGiEX7dk0Ht"
"Otaku","Nure","Otaku","2023-03-05T13:50:30Z","2pKqAIkPQraNbuL0quBuPo"
"The Reawakening (Qlimax 2021 Anthem)","Ran-D","The Reawakening (Qlimax 2021 Anthem)","2023-03-05T13:50:30Z","1B2FQ2tntp1udaUuHd5XUB"
"Whatever It Takes","Hollywood Undead","Five","2023-03-05T13:50:30Z","2ouOVzQTzSsLa2OH1Zxhvu"
"Rebirth","Teenage Mutants","Rebirth","2023-03-05T13:50:30Z","1c3OaOeSogCpXTa8BhnBEq"
"Wasteland","Cyclotimia","Wasteland","2023-03-05T13:50:30Z","54vGMR2C4UfwGCZeJal2S0"
"Drifting","Cyclotimia","Wasteland","2023-03-05T13:50:30Z","6byYavEk2C5Q2cb5IrMxhQ"
"Soliloquy","Cyclotimia","Wasteland","2023-03-05T13:50:30Z","3RuMrRCBof3nUX7Tgggore"
"Figures Frozen","Cyclotimia","Wasteland","2023-03-05T13:50:30Z","2gbNCyG107NV8w8bbJBjNF"
"Same Time Same Place","Cyclotimia","Wasteland","2023-03-05T13:50:30Z","1jsCenbnTlSwX2NvCNDwv6"
"Nationwide","H.E.A.T","Nationwide","2023-03-05T13:50:30Z","1Luk9ZJWdYw6IUJNS6Y8QF"
"Doing My Thing","Lewca","3 Kids & a Mortgage","2023-03-05T13:50:30Z","05BDKDqORlmg9Wz92kYNuy"
"Des torrents de coups","CELESTE","Assassine(s)","2023-03-05T13:50:30Z","0RtFtzJqBFkiwIUOUFtRVB"
"Two Years Gone","The Shook","Retrograde","2023-03-05T13:50:30Z","11OKtLgQbukU5ACt2JM9NB"
"Жёлтая звезда","Tarakany!","15, часть 2: Худым и злым","2023-03-05T13:50:30Z","2r79LLmHBwTLYBwzQGZWMI"
"Говори, что думаешь/думай, что говоришь","Tarakany!","15, часть 2: Худым и злым","2023-03-05T13:50:30Z","0U3kgGpF71mbTSd8eR5Kx3"
"At the behest of night","In Mourning","At the behest of night","2023-03-05T13:50:30Z","0ZdqvU1eFK44CnTpVYXkwC"
"Pagan Vision - Original Mix","E-Mov","Pagan Vision","2023-03-05T13:50:30Z","08uZEPksARymcxWlW9uZ1t"
"I Can't Get You Off My Mind","Hawkwind","Somnia","2023-03-05T13:50:30Z","0I1xZtPmlmsV9a2cDfF3S7"
