"Theory of a Deadman","74eX4C98E4FCrAMl39qRsJ"
"Therapy?","3MomZRiJwdZmYnysgtF4Ey"
"Therion","5c8Cw62ZYj9XO6iDLRDEsi"
"Thin Lizzy","6biWAmrHyiMkX49LkycGqQ"
"Thirty Seconds To Mars","0RqtSIYZmd4fiBKVFqyIqD"
"This Beautiful Republic","1qdN11Ly5IgrwRtuIpkKO2"
"This Morn' Omina","6zUCwtbVh8mw95JxsXJbcL"
"This Will Destroy You","0MG4LXIw7n4x0wjDc6WYXk"
"Thom Yorke","4CvTDPKA6W06DRfBnZKrau"
"Three Days Grace","2xiIXseIJcq3nG7C8fHeBj"
"Threshold","7KTRbZ1YTch5oXQOmQTStM"
"Thrice","3NChzMpu9exTlNPiqUQ2DE"
"Throbbing Gristle","1UYhxPY1oqFUg1HfF8nV3k"
"Throwdown","18jFO6Z2Bpdv5jp8mXfChN"
"Thy Art Is Murder","3et9upNERQI5IYt5jEDTxM"
"Thy Catafalque","4sgTqbA7htxYkRRJBPZIom"
"Tiamat","5SwHKKNKYToC1YzWVNWAIN"
"Tiger Army","7ivKiS6TITQYizkbUUahbi"
"Tim Bowness","3vXXWmzmuiO79FJiL8GlNi"
"Tita Lau","5g93IJMEpfC68NUaeVjr4h"
"To/Die/For","6odEUy7osvwibc1yNvxt5u"
"Tom Petty and the Heartbreakers","4tX2TplrkIP4v05BNC903e"
"Tom Waits","7x83XhcMbOTl1UdYsPTuZM"
"Tomahawk","6yyZgcrQ10gThrJxzqogiP"
"Torche","4PxqJghOAEvatt0scJvili"
"Tori Amos","1KsASRNugxU85T0u6zSg32"
"Touché Amoré","16QCJENzcdhwka9bTKYMVB"
"Toundra","3cgIU3hh7Y4pUsPgHB8aYT"
"Tracktor Bowling","3nrg34wfA41KmxwEYJMRv3"
"Trans-Siberian Orchestra","5OSQDUNmll299ldFIF1Dau"
"Transatlantic","4eOjprZV7J3pEjQOsdtLjC"
"Treponem Pal","7IaTNtX3fP0gFlDI9IsYre"
"Tribulation","7xTo7ipdBZezIoyAkmcRge"
"Trickfinger","6mc0kFpFQqxmQPYfgEFufq"
"Tricky","6hhA8TKRNryM8FNzqCqdDO"
"Triggerfinger","3UhIlk54Oe4ja06V962ptU"
"Trillium","6IpcyUEfghLmiHlJPOlSsB"
"Tristania","2EOmvmVtYMTgn45w9mWUTV"
"Trivium","278ZYwGhdK6QTzE3MFePnP"
"Truckfighters","5X1eZAEqHcO5lYy7tgjw5h"
"Two Door Cinema Club","536BYVgOnRky0xjsPT96zl"
"Two Lone Swordsmen","33Ztukerf3He8FeKk5acn8"
"Tygers Of Pan Tang","1MZ8NERIuOS610KBhr6yna"
"Type O Negative","0blJzvevdXrp21YeI2vbco"
"Tzolkin","2Xhzmwb77kgZVLlPbcjaGX"
"U.D.O.","2aWjaq32aRQo58dw0w8NM6"
"U2","51Blml2LZPmy7TTiAg47vQ"
"U96","0RhnKJThw36HFitqY6dYgd"
"UFO","2Omy3P5hFZym7FKum1JA1s"
"UNKLE","2nszamLjZFgu3Yx77mKxuC"
"Ugly Kid Joe","3XsgWn63EnA4wYZBjVyxjf"
"Ulver","6bYFkBNvayh3nGqxcPp7Sv"
"Umbra et Imago","3JFlH30MiMHSSreic83Nj6"
"Underoath","3GzWhE2xadJiW8MqRKIVSK"
"Underworld","1PXHzxRDiLnjqNrRn2Xbsa"
"Unearth","44wJRGNtWywCUJZug8FJg3"
"Unheilig","6f1kv0aUPG9I0Rp3dmLCPi"
"Unleash The Archers","6irKXFXk2sPNmHtKqmrfuU"
"Unleashed","3MKwCexzAd8YTdsSjRkKbv"
"Unprocessed","13GH7wviJQ9gfZmr1pXHS4"
"Unter Null","3K9Q2qc3zuzHnSPzlvvRbf"
"Upon A Burning Body","1bPBx2qbpWzEoLujeHC3G7"
"Uriah Heep","45O9BwPMyywM755SYUK0sP"
"VNV Nation","4KlYg0F5KG9QNDFKaeTNAy"
"Vader","2s5DSt9VBNzAn2TbtDHzFZ"
"Vampire Weekend","5BvJzeQpmsdsFp4HGUYUEx"
"Van Canto","7cTq0bYGTIlPoXo9lFXJlL"
"Van Der Graaf Generator","02frazNrWgZCxUEf4UTfHt"
"Van Halen","2cnMpRsOVqtPMfq7YiFE6K"
"Van Morrison","44NX2ffIYHr6D4n7RaZF7A"
"Vanden Plas","1ke5Q2ijh6Tm31kH2HELEe"
"Vatican Shadow","1b6p8KZ14dw35fuIuDWQNV"
"Veil Of Maya","2i7CQcVBh2K6uOR3CH09M1"
"Velvet Acid Christ","2AAS7xp8XZFaqCvmL2hyeG"
"Velvet Revolver","7CHilrn81OdYjkh4uSVnYM"
"Venetian Snares","7eKIP3IoPoUAZgZuvMM6hf"
"Venom","5fwaejlOHVBAw1KhIPPaQe"
"Vera Polozkova","1aA6oVdFA4movoMV8kK0xg"
"Verikalpa","5tqZo146ewkPULPWNGPdq3"
"Vernian Process","68V7IxQ9iK8Sby6w7lgVPR"
"Visions of Atlantis","5kanN1nKzrkW1m2gZmo82x"
"Voivod","0lFiKrJUofJpnrAJnMsnQ3"
"Volbeat","0L5fC7Ogm2YwgqVCRcF1bT"
"Von Hertzen Brothers","5QA702pGd9qa2oWvp21ofG"
"Voodoo Circle","6wDtiOQnBxuCtE3mO7qWmS"
"Votum","42ZQcu4ciEscZIXmdldg7j"
"W.A.S.P.","3BVkDHWRvLJEyKdvhLbjsq"
"Wage War","6bu7CtcOMWcS0BMq7snHW6"
"Walls of Jericho","60cGRl68qyCBMqZi3tiHEU"
"War Of Ages","4s407eN0H9FQyRMc1n3Spx"
"Wardruna","0NJ6wlOAsAJ1PN4VRdTPKA"
"Warpaint","3AmgGrYHXqgbmZ2yKoIVzO"
"Warrel Dane","1qrGnVZhEO4vX3ahn4RY1r"
"Wax Tailor","3qwxSif06Qwzykdln8ZGfG"
"We Are The Ocean","5RTzLFUNaRULfg2DPh5DPO"
"We Came As Romans","6qO6LhD6FuXK5e2PtfAIMz"
"We Came From Wolves","3DxWi2A5SzhydMMXDymRDZ"
"We Insist!","4SjUvUsGxX4Et5YrXHQu4U"
"We Were Promised Jetpacks","3gnrmLahFhVXRI9DA1MImH"
"Weezer","3jOstUTkEu2JkjvRdBA5Gu"
"When Icarus Falls","5FzfwnhLaYLHhgPrH8wnnG"
"While She Sleeps","38LdIuxB548zgHoEY2AN7a"
"White Lies","6ssXMmc5EOUrauZxirM910"
"Whitechapel","5274obTQJjzjyycRyJlfml"
"Wings","3sFhA6G1N0gG1pszb6kk1m"
"Wintersun","6ui6SwChan7c1KYBQCqGKV"
"Wishbone Ash","77zwstbi3x1IxnbDFg6uns"
"Within Temptation","3hE8S8ohRErocpkY7uJW4a"
"Woddy Kief","7E8NHdni8fyRuIOGo5IQrs"
"Wolf","5RoqynWCL6FbO5LdipoFU1"
"Wolf + Lamb","6HGrNLNAYp8B1B84tLNKH0"
"Wolf Alice","3btzEQD6sugImIHPMRgkwV"
"Wolves At The Gate","0Z88iXWc4YVhtu1eFtsGk6"
"Wolves In The Throne Room","5lqyPWmAivV75tII5Vxpet"
"Wolves Like Us","7Iyimel1KwfnSw2qO1XPhr"
"Woods Of Ypres","24dCDrr94SNSAREMJhBHCs"
"Wormwood","2CltEmcrT4ypj6WxaBej5c"
"Writing The Future","7Aa5CdfeC6osTwfQJMXfCd"
"X-Fusion","3e09PYEqXPesfLm6WLD00B"
"Xiu Xiu","5JLqvjW3Nyom2OsRUyFsS9"
"Yashin","3MIYKBVBx030MbzxhvhcRz"
"Yeah Yeah Yeahs","3TNt4aUIxgfy9aoaft5Jj2"
"Year Of No Light","1jBkXf5NwyxgbUw9fWxAOE"
"Yes","7AC976RDJzL2asmZuz7qil"
"Yogi Lang","6OJk7QGuqddbEUnzdHBHhI"
"Yoth Iria","3tcBc9lN5ncBG7KNTKB1o1"
"Youth Code","15VmPRQCJEZWaZWgHEroj0"
"ZZ Top","2AM4ilv6UzW0uMRuqKtDgN"
"Zdob si Zdub","21fmCv0mg9Xwnv3WE4mFKu"
"Zeal & Ardor","6yCjbLFZ9qAnWfsy9ujm5Y"
"Zemfira","6oO3QiWdVj5FZQwbdRtsRh"
"Zero 9:36","1V599H9vfq6hWe2hGzyzI0"
"Zero People","4fzqeOdECi9BzAHBiE4gTW"
"Zimmz","1fjyfUlALNaLiP57l5UmGn"
"Zvuki Mu","7cZCHoW0UAnBmecxXMQycM"
"a-ha","2jzc5TC5TVFLXQlBNiIUzE"
"biosphere","6sa0lNcq7YdXNnQKZHFb0D"
"blessthefall","7t2C8WwLyKUKRe0LVh8zl9"
"cEvin Key","5h7b6M62frh97O68HEneX1"
"my bloody valentine","3G3Gdm0ZRAOxLrbyjfhii5"
"ohGr","00DSeUAdyYqUyGFqeySG68"
"para bellvm","2wrXR4lmFsU8htvnNNrYh1"
"pg.lost","6YK58h9BCYpFNv10fsMwoS"
"r.roo","3CxVGnYMLbY1wm4cxsKSEj"
"sleepmakeswaves","0EnDtiDrCgklr97QMJOSPv"
"sunn O)))","2e7hYqRjL82c1nIoREHc4J"
"µ-Ziq","7AiamoV760pPGGM5PbOC6X"
"Встреча Рыбы","6kc5NtXTYkM9iTVAjzFFZe"
"Гран-Куражъ","2Xzs4aTnKurFDuLYG6juRh"
"ДДТ","0YCqg8X5gx0MremW64Ud1h"
"Женя Любич","39t0Gw2YHcOu6GdEw4V7SA"
"Калинов Мост","0FljFr1aDZG9SOHl4UDExF"
"Круиз","3N0rruiFQAXpFqV38T4yBP"
"Лихолесье","5OTOgpbyKI8PeRMLH9eIoj"
"Настя Полева","0V9gv5vG8EOmtCm2XzbxPu"
"Ольга Арефьева и Ковчег","44UIUIvJMwH7jIsrFIPO7J"
"Сруб","1msc9EGloXNDtZwZRPl547"
"Театр Теней","7agVLhLfishTzcCv1mCMR4"
"Чиж & Co","5Os2UA78JtURZSEdBN1hiQ"
"Эпитафия","2OCUVmVEv0EIo4WsWmhVki"
"алёна швец.","7m9RH1V73dYjGv8RgGP39c"
