"33Las8EVYfUYccKAudyXjW",2,"A Girl Called Johnny - 2002 Remaster","The Waterboys","The Waterboys","spotify:track:33Las8EVYfUYccKAudyXjW"
"1p46bniF6fC9kT1v5yjJOI",4,"Head Over Heels","The Go-Go's","Greatest","spotify:track:1p46bniF6fC9kT1v5yjJOI"
"2h23bjG8B3bcD47HBu6bHG",1,"Late in the Evening","Paul Simon","One-Trick Pony","spotify:track:2h23bjG8B3bcD47HBu6bHG"
"1gJOqXpRjz9GeEEwQpcujK",7,"You Are So Beautiful","Joe Cocker","I Can Stand A Little Rain","spotify:track:1gJOqXpRjz9GeEEwQpcujK"
"1GVnAD8Iz45rux6EC657Yv",1,"Our Lips Are Sealed - Single Version","The Go-Go's","Beauty And The Beat","spotify:track:1GVnAD8Iz45rux6EC657Yv"
"4alHo6RGd0D3OUbTPExTHN",3,"Just What I Needed","The Cars","The Cars","spotify:track:4alHo6RGd0D3OUbTPExTHN"
"6Qb7gtV6Q4MnUjSbkFcopl",4,"50 Ways to Leave Your Lover","Paul Simon","Still Crazy After All These Years","spotify:track:6Qb7gtV6Q4MnUjSbkFcopl"
"0Jl5bIEve3A4axcjY3EgDZ",1,"Feelin' Alright","Joe Cocker","With A Little Help From My Friends","spotify:track:0Jl5bIEve3A4axcjY3EgDZ"
"0YZ3J8xzGwLOg4yEgST1YK",9,"With A Little Help From My Friends","Joe Cocker","With A Little Help From My Friends","spotify:track:0YZ3J8xzGwLOg4yEgST1YK"
"1KsI8NEeAna8ZIdojI3FiT",6,"Hungry Heart","Bruce Springsteen","The River","spotify:track:1KsI8NEeAna8ZIdojI3FiT"
"54TUMbmJFfebiiVR7BJ8XQ",2,"Dirty World","Traveling Wilburys","The Traveling Wilburys, Vol. 1","spotify:track:54TUMbmJFfebiiVR7BJ8XQ"
"5bCtRmbsCpW2yQ81Q2H2Io",12,"A Man is in Love","The Waterboys","The Best of The Waterboys (1981-1990)","spotify:track:5bCtRmbsCpW2yQ81Q2H2Io"
